"id","real_date","year","quarter","month","month_name","week_in_month","day_in_month","day_name","week_name"
"4314","2018-10-23","2018","Q4","10","Oct","4","23","Oct 23","Week 4"
"4315","2018-10-24","2018","Q4","10","Oct","4","24","Oct 24","Week 4"
"4316","2018-10-25","2018","Q4","10","Oct","4","25","Oct 25","Week 4"
"4317","2018-10-26","2018","Q4","10","Oct","4","26","Oct 26","Week 4"
"4318","2018-10-27","2018","Q4","10","Oct","4","27","Oct 27","Week 4"
"4319","2018-10-28","2018","Q4","10","Oct","5","28","Oct 28","Week 5"
"4320","2018-10-29","2018","Q4","10","Oct","5","29","Oct 29","Week 5"
"4321","2018-10-30","2018","Q4","10","Oct","5","30","Oct 30","Week 5"
"4322","2018-10-31","2018","Q4","10","Oct","5","31","Oct 31","Week 5"
"4323","2018-11-01","2018","Q4","11","Nov","1","1","Nov 1","Week 1"
"4324","2018-11-02","2018","Q4","11","Nov","1","2","Nov 2","Week 1"
"4325","2018-11-03","2018","Q4","11","Nov","1","3","Nov 3","Week 1"
"4326","2018-11-04","2018","Q4","11","Nov","2","4","Nov 4","Week 2"
"4327","2018-11-05","2018","Q4","11","Nov","2","5","Nov 5","Week 2"
"4328","2018-11-06","2018","Q4","11","Nov","2","6","Nov 6","Week 2"
"4329","2018-11-07","2018","Q4","11","Nov","2","7","Nov 7","Week 2"
"4330","2018-11-08","2018","Q4","11","Nov","2","8","Nov 8","Week 2"
"4331","2018-11-09","2018","Q4","11","Nov","2","9","Nov 9","Week 2"
"4332","2018-11-10","2018","Q4","11","Nov","2","10","Nov 10","Week 2"
"4333","2018-11-11","2018","Q4","11","Nov","3","11","Nov 11","Week 3"
"4334","2018-11-12","2018","Q4","11","Nov","3","12","Nov 12","Week 3"
"4335","2018-11-13","2018","Q4","11","Nov","3","13","Nov 13","Week 3"
"4336","2018-11-14","2018","Q4","11","Nov","3","14","Nov 14","Week 3"
"4337","2018-11-15","2018","Q4","11","Nov","3","15","Nov 15","Week 3"
"4338","2018-11-16","2018","Q4","11","Nov","3","16","Nov 16","Week 3"
"4339","2018-11-17","2018","Q4","11","Nov","3","17","Nov 17","Week 3"
"4340","2018-11-18","2018","Q4","11","Nov","4","18","Nov 18","Week 4"
"4341","2018-11-19","2018","Q4","11","Nov","4","19","Nov 19","Week 4"
"4342","2018-11-20","2018","Q4","11","Nov","4","20","Nov 20","Week 4"
"4343","2018-11-21","2018","Q4","11","Nov","4","21","Nov 21","Week 4"
"4344","2018-11-22","2018","Q4","11","Nov","4","22","Nov 22","Week 4"
"4345","2018-11-23","2018","Q4","11","Nov","4","23","Nov 23","Week 4"
"4346","2018-11-24","2018","Q4","11","Nov","4","24","Nov 24","Week 4"
"4347","2018-11-25","2018","Q4","11","Nov","5","25","Nov 25","Week 5"
"4348","2018-11-26","2018","Q4","11","Nov","5","26","Nov 26","Week 5"
"4349","2018-11-27","2018","Q4","11","Nov","5","27","Nov 27","Week 5"
"4350","2018-11-28","2018","Q4","11","Nov","5","28","Nov 28","Week 5"
"4351","2018-11-29","2018","Q4","11","Nov","5","29","Nov 29","Week 5"
"4352","2018-11-30","2018","Q4","11","Nov","5","30","Nov 30","Week 5"
"4353","2018-12-01","2018","Q4","12","Dec","1","1","Dec 1","Week 1"
"4354","2018-12-02","2018","Q4","12","Dec","2","2","Dec 2","Week 2"
"4355","2018-12-03","2018","Q4","12","Dec","2","3","Dec 3","Week 2"
"4356","2018-12-04","2018","Q4","12","Dec","2","4","Dec 4","Week 2"
"4357","2018-12-05","2018","Q4","12","Dec","2","5","Dec 5","Week 2"
"4358","2018-12-06","2018","Q4","12","Dec","2","6","Dec 6","Week 2"
"4359","2018-12-07","2018","Q4","12","Dec","2","7","Dec 7","Week 2"
"4360","2018-12-08","2018","Q4","12","Dec","2","8","Dec 8","Week 2"
"4361","2018-12-09","2018","Q4","12","Dec","3","9","Dec 9","Week 3"
"4362","2018-12-10","2018","Q4","12","Dec","3","10","Dec 10","Week 3"
"4363","2018-12-11","2018","Q4","12","Dec","3","11","Dec 11","Week 3"
"4364","2018-12-12","2018","Q4","12","Dec","3","12","Dec 12","Week 3"
"4365","2018-12-13","2018","Q4","12","Dec","3","13","Dec 13","Week 3"
"4366","2018-12-14","2018","Q4","12","Dec","3","14","Dec 14","Week 3"
"4367","2018-12-15","2018","Q4","12","Dec","3","15","Dec 15","Week 3"
"4368","2018-12-16","2018","Q4","12","Dec","4","16","Dec 16","Week 4"
"4369","2018-12-17","2018","Q4","12","Dec","4","17","Dec 17","Week 4"
"4370","2018-12-18","2018","Q4","12","Dec","4","18","Dec 18","Week 4"
"4371","2018-12-19","2018","Q4","12","Dec","4","19","Dec 19","Week 4"
"4372","2018-12-20","2018","Q4","12","Dec","4","20","Dec 20","Week 4"
"4373","2018-12-21","2018","Q4","12","Dec","4","21","Dec 21","Week 4"
"4374","2018-12-22","2018","Q4","12","Dec","4","22","Dec 22","Week 4"
"4375","2018-12-23","2018","Q4","12","Dec","5","23","Dec 23","Week 5"
"4376","2018-12-24","2018","Q4","12","Dec","5","24","Dec 24","Week 5"
"4377","2018-12-25","2018","Q4","12","Dec","5","25","Dec 25","Week 5"
"4378","2018-12-26","2018","Q4","12","Dec","5","26","Dec 26","Week 5"
"4379","2018-12-27","2018","Q4","12","Dec","5","27","Dec 27","Week 5"
"4380","2018-12-28","2018","Q4","12","Dec","5","28","Dec 28","Week 5"
"4381","2018-12-29","2018","Q4","12","Dec","5","29","Dec 29","Week 5"
"4382","2018-12-30","2018","Q4","12","Dec","6","30","Dec 30","Week 6"
"4383","2018-12-31","2018","Q4","12","Dec","6","31","Dec 31","Week 6"
"4384","2019-01-01","2019","Q1","1","Jan","1","1","Jan 1","Week 1"
"4385","2019-01-02","2019","Q1","1","Jan","1","2","Jan 2","Week 1"
"4386","2019-01-03","2019","Q1","1","Jan","1","3","Jan 3","Week 1"
"4387","2019-01-04","2019","Q1","1","Jan","1","4","Jan 4","Week 1"
"4388","2019-01-05","2019","Q1","1","Jan","1","5","Jan 5","Week 1"
"4389","2019-01-06","2019","Q1","1","Jan","2","6","Jan 6","Week 2"
"4390","2019-01-07","2019","Q1","1","Jan","2","7","Jan 7","Week 2"
"4391","2019-01-08","2019","Q1","1","Jan","2","8","Jan 8","Week 2"
"4392","2019-01-09","2019","Q1","1","Jan","2","9","Jan 9","Week 2"
"4393","2019-01-10","2019","Q1","1","Jan","2","10","Jan 10","Week 2"
"4394","2019-01-11","2019","Q1","1","Jan","2","11","Jan 11","Week 2"
"4395","2019-01-12","2019","Q1","1","Jan","2","12","Jan 12","Week 2"
"4396","2019-01-13","2019","Q1","1","Jan","3","13","Jan 13","Week 3"
"4397","2019-01-14","2019","Q1","1","Jan","3","14","Jan 14","Week 3"
"4398","2019-01-15","2019","Q1","1","Jan","3","15","Jan 15","Week 3"
"4399","2019-01-16","2019","Q1","1","Jan","3","16","Jan 16","Week 3"
"4400","2019-01-17","2019","Q1","1","Jan","3","17","Jan 17","Week 3"
"4401","2019-01-18","2019","Q1","1","Jan","3","18","Jan 18","Week 3"
"4402","2019-01-19","2019","Q1","1","Jan","3","19","Jan 19","Week 3"
"4403","2019-01-20","2019","Q1","1","Jan","4","20","Jan 20","Week 4"
"4404","2019-01-21","2019","Q1","1","Jan","4","21","Jan 21","Week 4"
"4405","2019-01-22","2019","Q1","1","Jan","4","22","Jan 22","Week 4"
"4406","2019-01-23","2019","Q1","1","Jan","4","23","Jan 23","Week 4"
"4407","2019-01-24","2019","Q1","1","Jan","4","24","Jan 24","Week 4"
"4408","2019-01-25","2019","Q1","1","Jan","4","25","Jan 25","Week 4"
"4409","2019-01-26","2019","Q1","1","Jan","4","26","Jan 26","Week 4"
"4410","2019-01-27","2019","Q1","1","Jan","5","27","Jan 27","Week 5"
"4411","2019-01-28","2019","Q1","1","Jan","5","28","Jan 28","Week 5"
"4412","2019-01-29","2019","Q1","1","Jan","5","29","Jan 29","Week 5"
"4413","2019-01-30","2019","Q1","1","Jan","5","30","Jan 30","Week 5"
"4414","2019-01-31","2019","Q1","1","Jan","5","31","Jan 31","Week 5"
"4415","2019-02-01","2019","Q1","2","Feb","1","1","Feb 1","Week 1"
"4416","2019-02-02","2019","Q1","2","Feb","1","2","Feb 2","Week 1"
"4417","2019-02-03","2019","Q1","2","Feb","2","3","Feb 3","Week 2"
"4418","2019-02-04","2019","Q1","2","Feb","2","4","Feb 4","Week 2"
"4419","2019-02-05","2019","Q1","2","Feb","2","5","Feb 5","Week 2"
"4420","2019-02-06","2019","Q1","2","Feb","2","6","Feb 6","Week 2"
"4421","2019-02-07","2019","Q1","2","Feb","2","7","Feb 7","Week 2"
"4422","2019-02-08","2019","Q1","2","Feb","2","8","Feb 8","Week 2"
"4423","2019-02-09","2019","Q1","2","Feb","2","9","Feb 9","Week 2"
"4424","2019-02-10","2019","Q1","2","Feb","3","10","Feb 10","Week 3"
"4425","2019-02-11","2019","Q1","2","Feb","3","11","Feb 11","Week 3"
"4426","2019-02-12","2019","Q1","2","Feb","3","12","Feb 12","Week 3"
"4427","2019-02-13","2019","Q1","2","Feb","3","13","Feb 13","Week 3"
"4428","2019-02-14","2019","Q1","2","Feb","3","14","Feb 14","Week 3"
"4429","2019-02-15","2019","Q1","2","Feb","3","15","Feb 15","Week 3"
"4430","2019-02-16","2019","Q1","2","Feb","3","16","Feb 16","Week 3"
"4431","2019-02-17","2019","Q1","2","Feb","4","17","Feb 17","Week 4"
"4432","2019-02-18","2019","Q1","2","Feb","4","18","Feb 18","Week 4"
"4433","2019-02-19","2019","Q1","2","Feb","4","19","Feb 19","Week 4"
"4434","2019-02-20","2019","Q1","2","Feb","4","20","Feb 20","Week 4"
"4435","2019-02-21","2019","Q1","2","Feb","4","21","Feb 21","Week 4"
"4436","2019-02-22","2019","Q1","2","Feb","4","22","Feb 22","Week 4"
"4437","2019-02-23","2019","Q1","2","Feb","4","23","Feb 23","Week 4"
"4438","2019-02-24","2019","Q1","2","Feb","5","24","Feb 24","Week 5"
"4439","2019-02-25","2019","Q1","2","Feb","5","25","Feb 25","Week 5"
"4440","2019-02-26","2019","Q1","2","Feb","5","26","Feb 26","Week 5"
"4441","2019-02-27","2019","Q1","2","Feb","5","27","Feb 27","Week 5"
"4442","2019-02-28","2019","Q1","2","Feb","5","28","Feb 28","Week 5"
"4443","2019-03-01","2019","Q1","3","Mar","1","1","Mar 1","Week 1"
"4444","2019-03-02","2019","Q1","3","Mar","1","2","Mar 2","Week 1"
"4445","2019-03-03","2019","Q1","3","Mar","2","3","Mar 3","Week 2"
"4446","2019-03-04","2019","Q1","3","Mar","2","4","Mar 4","Week 2"
"4447","2019-03-05","2019","Q1","3","Mar","2","5","Mar 5","Week 2"
"4448","2019-03-06","2019","Q1","3","Mar","2","6","Mar 6","Week 2"
"4449","2019-03-07","2019","Q1","3","Mar","2","7","Mar 7","Week 2"
"4450","2019-03-08","2019","Q1","3","Mar","2","8","Mar 8","Week 2"
"4451","2019-03-09","2019","Q1","3","Mar","2","9","Mar 9","Week 2"
"4452","2019-03-10","2019","Q1","3","Mar","3","10","Mar 10","Week 3"
"4453","2019-03-11","2019","Q1","3","Mar","3","11","Mar 11","Week 3"
"4454","2019-03-12","2019","Q1","3","Mar","3","12","Mar 12","Week 3"
"4455","2019-03-13","2019","Q1","3","Mar","3","13","Mar 13","Week 3"
"4456","2019-03-14","2019","Q1","3","Mar","3","14","Mar 14","Week 3"
"4457","2019-03-15","2019","Q1","3","Mar","3","15","Mar 15","Week 3"
"4458","2019-03-16","2019","Q1","3","Mar","3","16","Mar 16","Week 3"
"4459","2019-03-17","2019","Q1","3","Mar","4","17","Mar 17","Week 4"
"4460","2019-03-18","2019","Q1","3","Mar","4","18","Mar 18","Week 4"
"4461","2019-03-19","2019","Q1","3","Mar","4","19","Mar 19","Week 4"
"4462","2019-03-20","2019","Q1","3","Mar","4","20","Mar 20","Week 4"
"4463","2019-03-21","2019","Q1","3","Mar","4","21","Mar 21","Week 4"
"4464","2019-03-22","2019","Q1","3","Mar","4","22","Mar 22","Week 4"
"4465","2019-03-23","2019","Q1","3","Mar","4","23","Mar 23","Week 4"
"4466","2019-03-24","2019","Q1","3","Mar","5","24","Mar 24","Week 5"
"4467","2019-03-25","2019","Q1","3","Mar","5","25","Mar 25","Week 5"
"4468","2019-03-26","2019","Q1","3","Mar","5","26","Mar 26","Week 5"
"4469","2019-03-27","2019","Q1","3","Mar","5","27","Mar 27","Week 5"
"4470","2019-03-28","2019","Q1","3","Mar","5","28","Mar 28","Week 5"
"4471","2019-03-29","2019","Q1","3","Mar","5","29","Mar 29","Week 5"
"4472","2019-03-30","2019","Q1","3","Mar","5","30","Mar 30","Week 5"
"4473","2019-03-31","2019","Q1","3","Mar","6","31","Mar 31","Week 6"
"4474","2019-04-01","2019","Q2","4","Apr","1","1","Apr 1","Week 1"
"4475","2019-04-02","2019","Q2","4","Apr","1","2","Apr 2","Week 1"
"4476","2019-04-03","2019","Q2","4","Apr","1","3","Apr 3","Week 1"
"4477","2019-04-04","2019","Q2","4","Apr","1","4","Apr 4","Week 1"
"4478","2019-04-05","2019","Q2","4","Apr","1","5","Apr 5","Week 1"
"4479","2019-04-06","2019","Q2","4","Apr","1","6","Apr 6","Week 1"
"4480","2019-04-07","2019","Q2","4","Apr","2","7","Apr 7","Week 2"
"4481","2019-04-08","2019","Q2","4","Apr","2","8","Apr 8","Week 2"
"4482","2019-04-09","2019","Q2","4","Apr","2","9","Apr 9","Week 2"
"4483","2019-04-10","2019","Q2","4","Apr","2","10","Apr 10","Week 2"
"4484","2019-04-11","2019","Q2","4","Apr","2","11","Apr 11","Week 2"
"4485","2019-04-12","2019","Q2","4","Apr","2","12","Apr 12","Week 2"
"4486","2019-04-13","2019","Q2","4","Apr","2","13","Apr 13","Week 2"
"4487","2019-04-14","2019","Q2","4","Apr","3","14","Apr 14","Week 3"
"4488","2019-04-15","2019","Q2","4","Apr","3","15","Apr 15","Week 3"
"4489","2019-04-16","2019","Q2","4","Apr","3","16","Apr 16","Week 3"
"4490","2019-04-17","2019","Q2","4","Apr","3","17","Apr 17","Week 3"
"4491","2019-04-18","2019","Q2","4","Apr","3","18","Apr 18","Week 3"
"4492","2019-04-19","2019","Q2","4","Apr","3","19","Apr 19","Week 3"
"4493","2019-04-20","2019","Q2","4","Apr","3","20","Apr 20","Week 3"
"4494","2019-04-21","2019","Q2","4","Apr","4","21","Apr 21","Week 4"
"4495","2019-04-22","2019","Q2","4","Apr","4","22","Apr 22","Week 4"
"4496","2019-04-23","2019","Q2","4","Apr","4","23","Apr 23","Week 4"
"4497","2019-04-24","2019","Q2","4","Apr","4","24","Apr 24","Week 4"
"4498","2019-04-25","2019","Q2","4","Apr","4","25","Apr 25","Week 4"
"4499","2019-04-26","2019","Q2","4","Apr","4","26","Apr 26","Week 4"
"4500","2019-04-27","2019","Q2","4","Apr","4","27","Apr 27","Week 4"
"4501","2019-04-28","2019","Q2","4","Apr","5","28","Apr 28","Week 5"
"4502","2019-04-29","2019","Q2","4","Apr","5","29","Apr 29","Week 5"
"4503","2019-04-30","2019","Q2","4","Apr","5","30","Apr 30","Week 5"
"4504","2019-05-01","2019","Q2","5","May","1","1","May 1","Week 1"
"4505","2019-05-02","2019","Q2","5","May","1","2","May 2","Week 1"
"4506","2019-05-03","2019","Q2","5","May","1","3","May 3","Week 1"
"4507","2019-05-04","2019","Q2","5","May","1","4","May 4","Week 1"
"4508","2019-05-05","2019","Q2","5","May","2","5","May 5","Week 2"
"4509","2019-05-06","2019","Q2","5","May","2","6","May 6","Week 2"
"4510","2019-05-07","2019","Q2","5","May","2","7","May 7","Week 2"
"4511","2019-05-08","2019","Q2","5","May","2","8","May 8","Week 2"
"4512","2019-05-09","2019","Q2","5","May","2","9","May 9","Week 2"
"4513","2019-05-10","2019","Q2","5","May","2","10","May 10","Week 2"
"4514","2019-05-11","2019","Q2","5","May","2","11","May 11","Week 2"
"4515","2019-05-12","2019","Q2","5","May","3","12","May 12","Week 3"
"4516","2019-05-13","2019","Q2","5","May","3","13","May 13","Week 3"
"4517","2019-05-14","2019","Q2","5","May","3","14","May 14","Week 3"
"4518","2019-05-15","2019","Q2","5","May","3","15","May 15","Week 3"
"4519","2019-05-16","2019","Q2","5","May","3","16","May 16","Week 3"
"4520","2019-05-17","2019","Q2","5","May","3","17","May 17","Week 3"
"4521","2019-05-18","2019","Q2","5","May","3","18","May 18","Week 3"
"4522","2019-05-19","2019","Q2","5","May","4","19","May 19","Week 4"
"4523","2019-05-20","2019","Q2","5","May","4","20","May 20","Week 4"
"4524","2019-05-21","2019","Q2","5","May","4","21","May 21","Week 4"
"4525","2019-05-22","2019","Q2","5","May","4","22","May 22","Week 4"
"4526","2019-05-23","2019","Q2","5","May","4","23","May 23","Week 4"
"4527","2019-05-24","2019","Q2","5","May","4","24","May 24","Week 4"
"4528","2019-05-25","2019","Q2","5","May","4","25","May 25","Week 4"
"4529","2019-05-26","2019","Q2","5","May","5","26","May 26","Week 5"
"4530","2019-05-27","2019","Q2","5","May","5","27","May 27","Week 5"
"4531","2019-05-28","2019","Q2","5","May","5","28","May 28","Week 5"
"4532","2019-05-29","2019","Q2","5","May","5","29","May 29","Week 5"
"4533","2019-05-30","2019","Q2","5","May","5","30","May 30","Week 5"
"4534","2019-05-31","2019","Q2","5","May","5","31","May 31","Week 5"
"4535","2019-06-01","2019","Q2","6","Jun","1","1","Jun 1","Week 1"
"4536","2019-06-02","2019","Q2","6","Jun","2","2","Jun 2","Week 2"
"4537","2019-06-03","2019","Q2","6","Jun","2","3","Jun 3","Week 2"
"4538","2019-06-04","2019","Q2","6","Jun","2","4","Jun 4","Week 2"
"4539","2019-06-05","2019","Q2","6","Jun","2","5","Jun 5","Week 2"
"4540","2019-06-06","2019","Q2","6","Jun","2","6","Jun 6","Week 2"
"4541","2019-06-07","2019","Q2","6","Jun","2","7","Jun 7","Week 2"
"4542","2019-06-08","2019","Q2","6","Jun","2","8","Jun 8","Week 2"
"4543","2019-06-09","2019","Q2","6","Jun","3","9","Jun 9","Week 3"
"4544","2019-06-10","2019","Q2","6","Jun","3","10","Jun 10","Week 3"
"4545","2019-06-11","2019","Q2","6","Jun","3","11","Jun 11","Week 3"
"4546","2019-06-12","2019","Q2","6","Jun","3","12","Jun 12","Week 3"
"4547","2019-06-13","2019","Q2","6","Jun","3","13","Jun 13","Week 3"
"4548","2019-06-14","2019","Q2","6","Jun","3","14","Jun 14","Week 3"
"4549","2019-06-15","2019","Q2","6","Jun","3","15","Jun 15","Week 3"
"4550","2019-06-16","2019","Q2","6","Jun","4","16","Jun 16","Week 4"
"4551","2019-06-17","2019","Q2","6","Jun","4","17","Jun 17","Week 4"
"4552","2019-06-18","2019","Q2","6","Jun","4","18","Jun 18","Week 4"
"4553","2019-06-19","2019","Q2","6","Jun","4","19","Jun 19","Week 4"
"4554","2019-06-20","2019","Q2","6","Jun","4","20","Jun 20","Week 4"
"4555","2019-06-21","2019","Q2","6","Jun","4","21","Jun 21","Week 4"
"4556","2019-06-22","2019","Q2","6","Jun","4","22","Jun 22","Week 4"
"4557","2019-06-23","2019","Q2","6","Jun","5","23","Jun 23","Week 5"
"4558","2019-06-24","2019","Q2","6","Jun","5","24","Jun 24","Week 5"
"4559","2019-06-25","2019","Q2","6","Jun","5","25","Jun 25","Week 5"
"4560","2019-06-26","2019","Q2","6","Jun","5","26","Jun 26","Week 5"
"4561","2019-06-27","2019","Q2","6","Jun","5","27","Jun 27","Week 5"
"4562","2019-06-28","2019","Q2","6","Jun","5","28","Jun 28","Week 5"
"4563","2019-06-29","2019","Q2","6","Jun","5","29","Jun 29","Week 5"
"4564","2019-06-30","2019","Q2","6","Jun","6","30","Jun 30","Week 6"
"4565","2019-07-01","2019","Q3","7","Jul","1","1","Jul 1","Week 1"
"4566","2019-07-02","2019","Q3","7","Jul","1","2","Jul 2","Week 1"
"4567","2019-07-03","2019","Q3","7","Jul","1","3","Jul 3","Week 1"
"4568","2019-07-04","2019","Q3","7","Jul","1","4","Jul 4","Week 1"
"4569","2019-07-05","2019","Q3","7","Jul","1","5","Jul 5","Week 1"
"4570","2019-07-06","2019","Q3","7","Jul","1","6","Jul 6","Week 1"
"4571","2019-07-07","2019","Q3","7","Jul","2","7","Jul 7","Week 2"
"4572","2019-07-08","2019","Q3","7","Jul","2","8","Jul 8","Week 2"
"4573","2019-07-09","2019","Q3","7","Jul","2","9","Jul 9","Week 2"
"4574","2019-07-10","2019","Q3","7","Jul","2","10","Jul 10","Week 2"
"4575","2019-07-11","2019","Q3","7","Jul","2","11","Jul 11","Week 2"
"4576","2019-07-12","2019","Q3","7","Jul","2","12","Jul 12","Week 2"
"4577","2019-07-13","2019","Q3","7","Jul","2","13","Jul 13","Week 2"
"4578","2019-07-14","2019","Q3","7","Jul","3","14","Jul 14","Week 3"
"4579","2019-07-15","2019","Q3","7","Jul","3","15","Jul 15","Week 3"
"4580","2019-07-16","2019","Q3","7","Jul","3","16","Jul 16","Week 3"
"4581","2019-07-17","2019","Q3","7","Jul","3","17","Jul 17","Week 3"
"4582","2019-07-18","2019","Q3","7","Jul","3","18","Jul 18","Week 3"
"4583","2019-07-19","2019","Q3","7","Jul","3","19","Jul 19","Week 3"
"4584","2019-07-20","2019","Q3","7","Jul","3","20","Jul 20","Week 3"
"4585","2019-07-21","2019","Q3","7","Jul","4","21","Jul 21","Week 4"
"4586","2019-07-22","2019","Q3","7","Jul","4","22","Jul 22","Week 4"
"4587","2019-07-23","2019","Q3","7","Jul","4","23","Jul 23","Week 4"
"4588","2019-07-24","2019","Q3","7","Jul","4","24","Jul 24","Week 4"
"4589","2019-07-25","2019","Q3","7","Jul","4","25","Jul 25","Week 4"
"4590","2019-07-26","2019","Q3","7","Jul","4","26","Jul 26","Week 4"
"4591","2019-07-27","2019","Q3","7","Jul","4","27","Jul 27","Week 4"
"4592","2019-07-28","2019","Q3","7","Jul","5","28","Jul 28","Week 5"
"4593","2019-07-29","2019","Q3","7","Jul","5","29","Jul 29","Week 5"
"4594","2019-07-30","2019","Q3","7","Jul","5","30","Jul 30","Week 5"
"4595","2019-07-31","2019","Q3","7","Jul","5","31","Jul 31","Week 5"
"4596","2019-08-01","2019","Q3","8","Aug","1","1","Aug 1","Week 1"
"4597","2019-08-02","2019","Q3","8","Aug","1","2","Aug 2","Week 1"
"4598","2019-08-03","2019","Q3","8","Aug","1","3","Aug 3","Week 1"
"4599","2019-08-04","2019","Q3","8","Aug","2","4","Aug 4","Week 2"
"4600","2019-08-05","2019","Q3","8","Aug","2","5","Aug 5","Week 2"
"4601","2019-08-06","2019","Q3","8","Aug","2","6","Aug 6","Week 2"
"4602","2019-08-07","2019","Q3","8","Aug","2","7","Aug 7","Week 2"
"4603","2019-08-08","2019","Q3","8","Aug","2","8","Aug 8","Week 2"
"4604","2019-08-09","2019","Q3","8","Aug","2","9","Aug 9","Week 2"
"4605","2019-08-10","2019","Q3","8","Aug","2","10","Aug 10","Week 2"
"4606","2019-08-11","2019","Q3","8","Aug","3","11","Aug 11","Week 3"
"4607","2019-08-12","2019","Q3","8","Aug","3","12","Aug 12","Week 3"
"4608","2019-08-13","2019","Q3","8","Aug","3","13","Aug 13","Week 3"
"4609","2019-08-14","2019","Q3","8","Aug","3","14","Aug 14","Week 3"
"4610","2019-08-15","2019","Q3","8","Aug","3","15","Aug 15","Week 3"
"4611","2019-08-16","2019","Q3","8","Aug","3","16","Aug 16","Week 3"
"4612","2019-08-17","2019","Q3","8","Aug","3","17","Aug 17","Week 3"
"4613","2019-08-18","2019","Q3","8","Aug","4","18","Aug 18","Week 4"
"4614","2019-08-19","2019","Q3","8","Aug","4","19","Aug 19","Week 4"
"4615","2019-08-20","2019","Q3","8","Aug","4","20","Aug 20","Week 4"
"4616","2019-08-21","2019","Q3","8","Aug","4","21","Aug 21","Week 4"
"4617","2019-08-22","2019","Q3","8","Aug","4","22","Aug 22","Week 4"
